tile_id,event_location,layer,file_path,readable,error,width,height,bands,dtype,crs,transform,resolution,nodata,min_values,max_values,nan_count,nan_ratio,inf_count,inf_ratio,unique_values,label_counts_json,invalid_pct,non_water_pct,water_pct,unexpected_values,empty_mask,only_invalid,no_water
Ghana_141910,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_141910_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.10384982113,0,-8.9831528412e-05,10.3485920731,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1453.0;1090.0;990.0;732.0;1010.0;1044.0;1159.0;877.0;912.0;156.0;24.0;395.0;233.0,3066.0;2903.0;2855.0;2850.0;2961.0;3470.0;3775.0;3689.0;3929.0;1531.0;92.0;3081.0;2703.0,0,0.0,0,0.0,,,,,,,,,
Ghana_142312,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_142312_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.65577473169,0,-8.9831528412e-05,9.84266090504,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_142312,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_142312_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.65577473169,0,-8.9831528412e-05,9.84266090504,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_142312,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_142312_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-1.65577473169,0,-8.9831528412e-05,9.84266090504,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-24.167490005493164;-41.9868278503418,-1.3450714349746704;-8.663284301757812,0,0.0,0,0.0,,,,,,,,,
Ghana_142312,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_142312_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.65577473169,0,-8.9831528412e-05,9.84266090504,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262094, ""1"": 50}",0.0,99.980927,0.019073,,False,False,False
Ghana_142312,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_142312_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.65577473169,0,-8.9831528412e-05,9.84266090504,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1298.0;989.0;895.0;585.0;965.0;1714.0;2017.0;1818.0;2243.0;365.0;16.0;1501.0;621.0,1808.0;2078.0;2263.0;2611.0;2623.0;3359.0;3779.0;3608.0;4129.0;764.0;259.0;4019.0;2267.0,0,0.0,0,0.0,,,,,,,,,
Ghana_144050,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_144050_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-0.551924910563,0,-8.9831528412e-05,10.4865733007,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_144050,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_144050_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.551924910563,0,-8.9831528412e-05,10.4865733007,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 238593, ""0"": 23551}",91.016006,8.983994,0.0,,False,False,True
Ghana_144050,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_144050_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-0.551924910563,0,-8.9831528412e-05,10.4865733007,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-22.17821502685547;-33.035343170166016,1.352729320526123;-8.136757850646973,0,0.0,0,0.0,,,,,,,,,
Ghana_144050,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_144050_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.551924910563,0,-8.9831528412e-05,10.4865733007,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262142, ""1"": 2}",0.0,99.999237,0.000763,,False,False,False
Ghana_144050,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_144050_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-0.551924910563,0,-8.9831528412e-05,10.4865733007,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1281.0;939.0;819.0;575.0;874.0;1372.0;1637.0;1444.0;1806.0;259.0;13.0;1107.0;440.0,6323.0;6390.0;6275.0;6642.0;6762.0;7232.0;7546.0;7339.0;7782.0;3646.0;76.0;6510.0;5399.0,0,0.0,0,0.0,,,,,,,,,
Ghana_146222,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_146222_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,9.15275476684,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_146222,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_146222_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,9.15275476684,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 80488, ""0"": 181656}",30.703735,69.296265,0.0,,False,False,True
Ghana_146222,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_146222_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,9.15275476684,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-18.969100952148438;-25.991682052612305,-0.34680506587028503;-6.960108757019043,0,0.0,0,0.0,,,,,,,,,
Ghana_146222,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_146222_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,9.15275476684,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_146222,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_146222_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,9.15275476684,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1447.0;1116.0;950.0;671.0;805.0;1364.0;1598.0;1355.0;1752.0;252.0;32.0;880.0;425.0,5298.0;5622.0;5641.0;6085.0;5919.0;6755.0;7456.0;6767.0;7863.0;1070.0;81.0;6229.0;4457.0,0,0.0,0,0.0,,,,,,,,,
Ghana_147015,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_147015_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.74776221678,0,-8.9831528412e-05,10.5785607858,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_147015,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_147015_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.74776221678,0,-8.9831528412e-05,10.5785607858,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 258614, ""1"": 3530}",0.0,98.653412,1.346588,,False,False,False
Ghana_147015,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_147015_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-1.74776221678,0,-8.9831528412e-05,10.5785607858,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-24.409690856933594;-40.818878173828125,5.363552570343018;-7.601754665374756,0,0.0,0,0.0,,,,,,,,,
Ghana_147015,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_147015_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.74776221678,0,-8.9831528412e-05,10.5785607858,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262135, ""1"": 9}",0.0,99.996567,0.003433,,False,False,False
Ghana_147015,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_147015_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.74776221678,0,-8.9831528412e-05,10.5785607858,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1340.0;1031.0;942.0;621.0;1015.0;1391.0;1667.0;1264.0;1545.0;246.0;15.0;706.0;351.0,1600.0;1790.0;2088.0;2614.0;2584.0;4006.0;4866.0;4629.0;5298.0;505.0;40.0;4630.0;3432.0,0,0.0,0,0.0,,,,,,,,,
Ghana_154838,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_154838_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-0.321956197828,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_154838,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_154838_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.321956197828,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 220037, ""0"": 42107}",83.937454,16.062546,0.0,,False,False,True
Ghana_154838,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_154838_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-0.321956197828,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-21.893796920776367;-33.114044189453125,-0.7746400237083435;-7.571880340576172,0,0.0,0,0.0,,,,,,,,,
Ghana_154838,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_154838_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.321956197828,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_154838,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_154838_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-0.321956197828,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1398.0;1098.0;989.0;693.0;1002.0;1752.0;2073.0;1728.0;2265.0;351.0;54.0;1260.0;555.0,3804.0;3683.0;3564.0;3539.0;3775.0;4996.0;6307.0;5346.0;6872.0;2318.0;211.0;3919.0;3079.0,0,0.0,0,0.0,,,,,,,,,
Ghana_156478,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_156478_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.37981227641,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_156478,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_156478_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.37981227641,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_156478,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_156478_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-1.37981227641,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-19.7031192779541;-28.585163116455078,0.6663958430290222;-7.053567886352539,0,0.0,0,0.0,,,,,,,,,
Ghana_156478,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_156478_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.37981227641,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_156478,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_156478_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.37981227641,0,-8.9831528412e-05,9.7046796774,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1343.0;1035.0;955.0;661.0;1012.0;1530.0;1777.0;1511.0;2003.0;295.0;35.0;1569.0;675.0,1551.0;1920.0;1983.0;2363.0;2449.0;3739.0;4781.0;4688.0;5321.0;499.0;57.0;3943.0;3275.0,0,0.0,0,0.0,,,,,,,,,
Ghana_161233,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_161233_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,10.1186233603,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_161233,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_161233_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,10.1186233603,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 260252, ""0"": 1892}",99.278259,0.721741,0.0,,False,False,True
Ghana_161233,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_161233_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,10.1186233603,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-41.0362434387207;-49.955928802490234,-1.133704662322998;-8.468496322631836,198952,0.37947083,0,0.0,,,,,,,,,
Ghana_161233,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_161233_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,10.1186233603,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261282, ""1"": 862}",0.0,99.671173,0.328827,,False,False,False
Ghana_161233,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_161233_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-0.367949940375,0,-8.9831528412e-05,10.1186233603,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,3405.0;3243.0;3144.0;3082.0;3308.0;4187.0;4604.0;4309.0;4811.0;1840.0;155.0;3637.0;2793.0,0,0.0,0,0.0,,,,,,,,,
Ghana_167233,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_167233_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.51779350405,0,-8.9831528412e-05,10.4405795582,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_167233,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_167233_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.51779350405,0,-8.9831528412e-05,10.4405795582,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_167233,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_167233_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-1.51779350405,0,-8.9831528412e-05,10.4405795582,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-19.406476974487305;-31.703296661376953,-1.4234942197799683;-7.901623249053955,0,0.0,0,0.0,,,,,,,,,
Ghana_167233,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_167233_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.51779350405,0,-8.9831528412e-05,10.4405795582,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_167233,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_167233_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.51779350405,0,-8.9831528412e-05,10.4405795582,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1287.0;980.0;884.0;588.0;946.0;1740.0;2069.0;1674.0;2367.0;312.0;15.0;1340.0;623.0,1471.0;1594.0;1767.0;1970.0;1920.0;3392.0;4137.0;3904.0;4541.0;431.0;35.0;3461.0;2333.0,0,0.0,0,0.0,,,,,,,,,
Ghana_168875,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_168875_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-0.919874850938,0,-8.9831528412e-05,9.0147735392,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_168875,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_168875_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.919874850938,0,-8.9831528412e-05,9.0147735392,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 220348, ""0"": 41796}",84.056091,15.943909,0.0,,False,False,True
Ghana_168875,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_168875_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-0.919874850938,0,-8.9831528412e-05,9.0147735392,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-18.17755889892578;-27.50217056274414,-0.33255019783973694;-6.669896602630615,0,0.0,0,0.0,,,,,,,,,
Ghana_168875,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_168875_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-0.919874850938,0,-8.9831528412e-05,9.0147735392,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_168875,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_168875_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-0.919874850938,0,-8.9831528412e-05,9.0147735392,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1336.0;979.0;786.0;511.0;691.0;1387.0;1709.0;1409.0;1847.0;232.0;18.0;954.0;392.0,3859.0;3972.0;4011.0;4339.0;4286.0;5344.0;5983.0;5223.0;6483.0;1638.0;183.0;4970.0;3511.0,0,0.0,0,0.0,,,,,,,,,
Ghana_187318,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_187318_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.5637872466,0,-8.9831528412e-05,9.88865464759,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_187318,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_187318_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.5637872466,0,-8.9831528412e-05,9.88865464759,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_187318,Ghana,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_187318_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,-1.5637872466,0,-8.9831528412e-05,9.88865464759,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-24.8123836517334;-28.88812828063965,-0.4809912145137787;-7.278665065765381,0,0.0,0,0.0,,,,,,,,,
Ghana_187318,Ghana,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_187318_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.5637872466,0,-8.9831528412e-05,9.88865464759,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Ghana_187318,Ghana,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_187318_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,-1.5637872466,0,-8.9831528412e-05,9.88865464759,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1305.0;993.0;870.0;602.0;857.0;1651.0;1951.0;1694.0;2161.0;342.0;17.0;1308.0;576.0,1823.0;1616.0;1538.0;1566.0;1587.0;3031.0;3723.0;3565.0;4113.0;796.0;185.0;3231.0;2036.0,0,0.0,0,0.0,,,,,,,,,
Ghana_194723,Ghana,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_194723_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,-1.10384982113,0,-8.9831528412e-05,9.38272347957,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262135, ""1"": 9}",0.0,99.996567,0.003433,,False,False,False
Ghana_194723,Ghana,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_194723_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,-1.10384982113,0,-8.9831528412e-05,9.38272347957,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,0.0,0,0.0,0,0.0,"-1,0","{""-1"": 214736, ""0"": 47408}",81.915283,18.084717,0.0,,False,False,True
